name,sku,name,upc,quantity
OLD - Bronze Chef Combo Pack,CHEF-BRONZE,OLD - Chocolate Donut Seasoning,813327020725,1
OLD - Bronze Chef Combo Pack,CHEF-BRONZE,OLD - Taco Tuesday Seasoning,813327021739,1
OLD - Bronze Chef Combo Pack,CHEF-BRONZE,Chocolate Recipe Ebook,CH-EB,1
OLD - Silver Chef Combo Pack,CHEF-SILVER,OLD - Everything Seasoning,811207024269,1
OLD - Silver Chef Combo Pack,CHEF-SILVER,OLD - Garlic Lover's Seasoning,811207024306,1
OLD - Silver Chef Combo Pack,CHEF-SILVER,OLD - Spicy Everything Seasoning,811207024320,1
OLD - Silver Chef Combo Pack,CHEF-SILVER,OLD - Lemon & Garlic Seasoning,811207024283,1
OLD - Silver Chef Combo Pack,CHEF-SILVER,OLD - Buttery Cinnamon Roll,813327025645,1
OLD - Silver Chef Combo Pack,CHEF-SILVER,OLD - Taco Tuesday Seasoning,813327021739,1
OLD - Silver Chef Combo Pack,CHEF-SILVER,OLD - Chocolate Donut Seasoning,813327020725,1
OLD - Silver Chef Combo Pack,CHEF-SILVER,OLD - Ranch Seasoning,813327021708,1
OLD - Silver Chef Combo Pack,CHEF-SILVER,OLD - Pizza Seasoning,813327020299,1
OLD - Silver Chef Combo Pack,CHEF-SILVER,Chocolate Recipe Ebook,CH-EB,1
OLD - Gold Chef Combo Pack,CHEF-GOLD,OLD - Everything Seasoning,811207024269,1
OLD - Gold Chef Combo Pack,CHEF-GOLD,OLD - Spicy Everything Seasoning,811207024320,1
OLD - Gold Chef Combo Pack,CHEF-GOLD,OLD - Garlic Lover's Seasoning,811207024306,1
OLD - Gold Chef Combo Pack,CHEF-GOLD,OLD - Lemon & Garlic Seasoning,811207024283,1
OLD - Gold Chef Combo Pack,CHEF-GOLD,OLD - Buttery Cinnamon Roll,813327025645,1
OLD - Gold Chef Combo Pack,CHEF-GOLD,OLD - Taco Tuesday Seasoning,813327021739,1
OLD - Gold Chef Combo Pack,CHEF-GOLD,OLD - Chocolate Donut Seasoning,813327020725,1
OLD - Gold Chef Combo Pack,CHEF-GOLD,OLD - Ranch Seasoning,813327021708,1
OLD - Gold Chef Combo Pack,CHEF-GOLD,OLD - Fiesta Sweet and Tangy Seasoning,813327028448,1
OLD - Gold Chef Combo Pack,CHEF-GOLD,OLD - Pizza Seasoning,813327020299,1
OLD - Gold Chef Combo Pack,CHEF-GOLD,OLD - Cheese Seasoning,813327028165,1
OLD - Gold Chef Combo Pack,CHEF-GOLD,OLD - Bacon Lovers Seasoning,813327027137,1
OLD - Gold Chef Combo Pack,CHEF-GOLD,OLD - Pumpkin Pie Seasoning,813327025980,1
OLD - Gold Chef Combo Pack,CHEF-GOLD,OLD - Gingerbread Cookie,813327021722,1
OLD - Gold Chef Combo Pack,CHEF-GOLD,Chocolate Recipe Ebook,CH-EB,1
OLD - Gold Chef Combo Pack,CHEF-GOLD,Bacon Lovers Recipe Book,813327000000,1
OLD - Gold Chef Combo Pack,CHEF-GOLD,Holiday Recipe EBook,EB-HEB,1
OLD - $2 Tuesday - Pizza,$2TUE-PZA,OLD - Pizza Seasoning,813327020299,1
OLD - $2 Tuesday - Ranch,$2TUE-RNCH,OLD - Ranch Seasoning,813327021708,1
OLD - $2 Tuesday - Honey BBQ,$2TUE-HNYBBQ,OLD - Honey BBQ Seasoning,813327020770,1
OLD - $2 Tuesday - Everything,$2TUE-EVRTHNG,OLD - Everything Seasoning,811207024269,1
OLD - $2 Tuesday - Garlic Lovers,$2TUE-GRLCLVRS,OLD - Garlic Lover's Seasoning,811207024306,1
OLD - Dessert Combo Pack - All 4,DCP-ALL4,OLD - Buttery Cinnamon Roll,813327025645,1
OLD - Dessert Combo Pack - All 4,DCP-ALL4,OLD - Gingerbread Cookie,813327021722,1
OLD - Dessert Combo Pack - All 4,DCP-ALL4,OLD - Pumpkin Pie Seasoning,813327025980,1
OLD - Dessert Combo Pack - All 4,DCP-ALL4,OLD - Chocolate Donut Seasoning,813327020725,1
OLD - Dessert Combo Pack - All 4,DCP-ALL4,Chocolate Recipe Ebook,CH-EB,1
OLD - Dessert Combo Pack - All 4,DCP-ALL4,Holiday Recipe EBook,EB-HEB,1
OLD - $2 Tuesday - Bacon Lovers,$2TUE-BCNLVR,OLD - Bacon Lovers Seasoning,813327027137,1
OLD - $2 Tuesday - Bacon Lovers,$2TUE-BCNLVR,Bacon Lovers Recipe Book,813327000000,1
OLD - Superbowl Combo,SUPRBWL,OLD - Pizza Seasoning,813327020299,1
OLD - Superbowl Combo,SUPRBWL,OLD - Taco Tuesday Seasoning,813327021739,1
OLD - Superbowl Combo,SUPRBWL,OLD - Ranch Seasoning,813327021708,1
OLD - Superbowl Combo,SUPRBWL,OLD - Buffalo Seasoning,813327028493,1
OLD - Superbowl Combo,SUPRBWL,OLD - Honey BBQ Seasoning,813327020770,1
OLD - $2 Tuesdays - Sriracha,$2TUE-SRCHA,OLD - Sriracha Seasoning,813327029612,1
OLD - Cook at Home Combo,CP-CAH,OLD - Everything Seasoning,811207024269,1
OLD - Cook at Home Combo,CP-CAH,OLD - Garlic Lover's Seasoning,811207024306,1
OLD - Cook at Home Combo,CP-CAH,OLD - Lemon & Garlic Seasoning,811207024283,1
OLD - Cook at Home Combo,CP-CAH,OLD - Ranch Seasoning,813327021708,1
OLD - Cook at Home Combo,CP-CAH,OLD - Taco Tuesday Seasoning,813327021739,1
OLD - Cook at Home Combo,CP-CAH,OLD - Himalayan Salt & Pink Peppercorn,813327020671,1
OLD - Chocolate Donut Seasoning (Click Funnels),CF-CHCDNT,OLD - Chocolate Donut Seasoning,813327020725,1
OLD - Chocolate Donut Seasoning (Click Funnels),CF-CHCDNT-EB,OLD - Chocolate Donut Seasoning,813327020725,1
OLD - Chocolate Donut Seasoning (Click Funnels),CF-CHCDNT-EB,Chocolate Recipe Ebook,CH-EB,1
OLD - Coffee Lovers Pack w Creamer,CP-CFELVRS,Dairy Free Creamer - Unflavored,813327025140,1
OLD - Coffee Lovers Pack w Creamer,CP-CFELVRS,OLD - Buttery Cinnamon Roll,813327025645,1
OLD - Coffee Lovers Pack w Creamer,CP-CFELVRS,OLD - Chocolate Donut Seasoning,813327020725,1
OLD - Coffee Lovers Pack w Creamer,CP-CFELVRS,OLD - Pumpkin Pie Seasoning,813327025980,1
OLD - Coffee Lovers Pack w Creamer,CP-CFELVRS,Chocolate Recipe Ebook,CH-EB,1
OLD - Coffee Lovers Pack w Creamer,CP-CFELVRS,Holiday Recipe EBook,EB-HEB,1
OLD - Cheese + Ranch Combo (Regular),CHS-RNCH-REG,OLD - Cheese Seasoning,813327028165,1
OLD - Cheese + Ranch Combo (Regular),CHS-RNCH-REG,OLD - Ranch Seasoning,813327021708,1
OLD - Cheese + Ranch Combo (Nacho),CHS-RNCH-NCHO,OLD - Nacho Cheese,813327025416,1
OLD - Cheese + Ranch Combo (Nacho),CHS-RNCH-NCHO,OLD - Ranch Seasoning,813327021708,1
OLD - Pizza + Taco Tuesday Combo,PZA-TACO,OLD - Pizza Seasoning,813327020299,1
OLD - Pizza + Taco Tuesday Combo,PZA-TACO,OLD - Taco Tuesday Seasoning,813327021739,1
OLD - $2 Tuesday - Everything Spicy,$2TUE-EVRSPCY,OLD - Spicy Everything Seasoning,811207024320,1
OLD - Coffee Lovers Pack w Creamer - Lite,CP-CFELVRS-LITE,Dairy Free Creamer - Unflavored,813327025140,1
OLD - Coffee Lovers Pack w Creamer - Lite,CP-CFELVRS-LITE,OLD - Buttery Cinnamon Roll,813327025645,1
OLD - Coffee Lovers Pack w Creamer - Lite,CP-CFELVRS-LITE,OLD - Chocolate Donut Seasoning,813327020725,1
OLD - $2 Tuesday - Buffalo,$2TUE-BFLO,OLD - Buffalo Seasoning,813327028493,1
OLD - Bronze Chef Combo Pack,CHEF-BRONZE,OLD - Lemon & Garlic Seasoning,811207024283,1
OLD - Double Pack - Buffalo,DBLPK-BFLO,OLD - Buffalo Seasoning,813327028493,2
OLD - Double Pack - Buttery Cinnamon Roll,DBLPK-BTRCNMRL,OLD - Buttery Cinnamon Roll,813327025645,2
OLD - Double Pack - Cajun Lovers,DBLPK-CJNLVRS,OLD - Cajun Lovers Seasoning,813327020701,2
OLD - Double Pack - Cheese,DBLPK-CHS,OLD - Cheese Seasoning,813327028165,2
OLD - Double Pack - Chipotle,DBLPK-CHPTL,OLD - Chipotle Seasoning,811207026720,2
OLD - Double Pack - Chocolate Donut,DBLPK-CHCDNT,OLD - Chocolate Donut Seasoning,813327020725,2
OLD - Double Pack - Everything,DBLPK-EVRTNG,OLD - Everything Seasoning,811207024269,2
OLD - Double Pack - Everything but the Salt,DBLPK-EBTS,OLD - Everything But The Salt,813327025447,2
OLD - Double Pack - Fiesta Sweet & Tangy,DBLPK-SAT,OLD - Fiesta Sweet and Tangy Seasoning,813327028448,2
OLD - Double Pack - Garlic Herb & Himalayan Salt,DBLPK-GRLCHIMSLT,OLD - Garlic Herb & Himalayan Salt Seasoning,813327026611,2
OLD - Double Pack - Garlic Lovers,DBLPK-GRLCLVRS,OLD - Garlic Lover's Seasoning,811207024306,2
OLD - Double Pack - Ghost,DBLPK-GHST,OLD - Ghost Seasoning,813327025430,2
OLD - Double Pack - Gingerbread Cookie,DBLPK-GBC,OLD - Gingerbread Cookie,813327021722,2
OLD - Double Pack - Habanero,DBLPK-HBNRO,OLD - Habanero Seasoning,813327025973,2
OLD - Double Pack - Himalayan Salt & Pink Peppercorn,DBLPK-HSP,OLD - Himalayan Salt & Pink Peppercorn,813327020671,2
OLD - Double Pack - Honey BBQ,DBLPK-HNYBBQ,OLD - Honey BBQ Seasoning,813327020770,2
OLD - Double Pack - Hot Wings,DBLPK-HTWNGS,OLD - Hot Wings Seasoning,813327025638,2
OLD - Double Pack - Italian Zest,DBLPK-ITLZST,OLD - Italian Zest Seasoning,813327026758,2
OLD - Double Pack - Jamaican Jerk,DBLPK-JMJRK,OLD - Jamaican Jerk Seasoning,813327028301,2
OLD - Double Pack - Ketchup,DBLPK-KTCHP,OLD - Ketchup Seasoning,813327029063,2
OLD - Double Pack - Lemon & Garlic,DBLPK-LMNGRLC,OLD - Lemon & Garlic Seasoning,811207024283,2
OLD - Double Pack - Nacho Cheese,DBLPK-NACHO,OLD - Nacho Cheese,813327025416,2
OLD - Double Pack - Pizza,DBLPK-PZA,OLD - Pizza Seasoning,813327020299,2
OLD - Double Pack - Pumpkin Pie,DBLPK-TPR-PP,OLD - Pumpkin Pie Seasoning,813327025980,2
OLD - Double Pack - Ranch,DBLPK-RANCH,OLD - Ranch Seasoning,813327021708,2
OLD - Double Pack - Everything Spicy,DBLPK-EVRYSPCY,OLD - Spicy Everything Seasoning,811207024320,2
OLD - Double Pack - Sriracha,DBLPK-SRCHA,OLD - Sriracha Seasoning,813327029612,2
OLD - Double Pack - Steak & Chop Rub,DBLPK-STKCHP,OLD - Steak & Chop Rub,813327025362,2
OLD - Double Pack - Taco Tuesday,DBLPK-TCOTUES,OLD - Taco Tuesday Seasoning,813327021739,2
OLD - BBQ Rub (3 Pack),RUB-BBQ-3B,OLD - BBQ Rub,813327025003,3
OLD - Rubs Combo (2 pack),RUBSCMBO-2,OLD - BBQ Rub,813327025003,1
OLD - Rubs Combo (2 pack),RUBSCMBO-2,OLD - Steak & Chop Rub,813327025362,1
OLD - Rubs Combo (4 pack),RUBSCMBO-4,OLD - BBQ Rub,813327025003,1
OLD - Rubs Combo (4 pack),RUBSCMBO-4,OLD - Steak & Chop Rub,813327025362,1
OLD - Rubs Combo (4 pack),RUBSCMBO-4,OLD - Honey BBQ Seasoning,813327020770,1
OLD - Rubs Combo (4 pack),RUBSCMBO-4,OLD - Jamaican Jerk Seasoning,813327028301,1
OLD - Chicken and Waffles - 3 Pack,TPR-CHKWFL-3B,OLD - Chicken and Waffles,813327024990,3
OLD - Marketing Combo Pack,MCP-1,OLD - Everything Seasoning,811207024269,1
OLD - Marketing Combo Pack,MCP-1,OLD - Spicy Everything Seasoning,811207024320,1
OLD - Marketing Combo Pack,MCP-1,OLD - Garlic Lover's Seasoning,811207024306,1
OLD - Marketing Combo Pack,MCP-1,OLD - Lemon & Garlic Seasoning,811207024283,1
OLD - Marketing Combo Pack,MCP-1,OLD - Chicken and Waffles,813327024990,1
OLD - Marketing Combo Pack,MCP-1,OLD - Pizza Seasoning,813327020299,1
OLD - Marketing Combo Pack,MCP-1,OLD - Buttery Cinnamon Roll,813327025645,1
OLD - The Breakfast Club - Trio,BRKFSTCLB-TRIO,OLD - Chicken and Waffles,813327024990,1
OLD - The Breakfast Club - Trio,BRKFSTCLB-TRIO,OLD - Bacon Lovers Seasoning,813327027137,1
OLD - The Breakfast Club - Trio,BRKFSTCLB-TRIO,OLD - Buttery Cinnamon Roll,813327025645,1
OLD - The Breakfast Club - Trio,BRKFSTCLB-TRIO,Bacon Lovers Recipe Book,813327000000,1
OLD - The Breakfast Club - Duo,BRKFSTCLB-DUO,OLD - Chicken and Waffles,813327024990,1
OLD - The Breakfast Club - Duo,BRKFSTCLB-DUO,OLD - Bacon Lovers Seasoning,813327027137,1
OLD - The Breakfast Club - Duo,BRKFSTCLB-DUO,Bacon Lovers Recipe Book,813327000000,1
OLD - The Breakfast Club - Trio,BRKFSTCLB-TRIO,Chicken & Waffles Recipe Book,FG-CNW-EB,1
OLD - The Breakfast Club - Duo,BRKFSTCLB-DUO,Chicken & Waffles Recipe Book,FG-CNW-EB,1
OLD - Shopify Add to Cart - Pizza,PZA-A2C,OLD - Pizza Seasoning,813327020299,1
OLD - Shopify Add to Cart - Taco Tuesday,FGS-TT-1B-A2C,OLD - Taco Tuesday Seasoning,813327021739,1
OLD - Shopify Add to Cart - Ketchup,FG-KTCHP-A2C,OLD - Ketchup Seasoning,813327029063,1
OLD - Shopify Add to Cart - House of Chicken 'n Waffles Shirt - Small,FGTEE-CNW-BLK-S-A2C,OLD - House of Chicken 'n Waffles T-Shirt - Black (Small),FGTEE-CNW-BLK-S,1
OLD - Shopify Add to Cart - House of Chicken 'n Waffles Shirt - Medium,FGTEE-CNW-BLK-M-A2C,OLD - House of Chicken 'n Waffles T-Shirt - Black (Medium),FGTEE-CNW-BLK-M,1
OLD - Shopify Add to Cart - House of Chicken 'n Waffles Shirt - Large,FGTEE-CNW-BLK-L-A2C,OLD - House of Chicken 'n Waffles T-Shirt - Black (Large),FGTEE-CNW-BLK-L,1
OLD - Shopify Add to Cart - House of Chicken 'n Waffles Shirt - X Large,FGTEE-CNW-BLK-XL-A2C,OLD - House of Chicken 'n Waffles T-Shirt - Black (Extra Large),FGTEE-CNW-BLK-XL,1
OLD - Shopify Add to Cart - House of Chicken 'n Waffles Shirt - 2XL,FGTEE-CNW-BLK-2XL-A2C,OLD - House of Chicken 'n Waffles T-Shirt - Black (2x Extra Large),FGTEE-CNW-BLK-2XL,1
OLD - Shopify Add to Cart - Pizza (3 Bottle),813327020299-3B-A2C,OLD - Pizza Seasoning,813327020299,3
OLD - Shopify Add to Cart - Taco Tuesday (3 Bottle),FGS-TT-3B-A2C,OLD - Taco Tuesday Seasoning,813327021739,3
OLD - Shopify Add to Cart - Ketchup (3 Bottle),FG-KTCHP-3B-A2C,OLD - Ketchup Seasoning,813327029063,3
OLD - Shopify Cart Upsell - Bacon Lovers Seasoning,FGS-BL-1B-EB-CUP,OLD - Bacon Lovers Seasoning,FGS-BL-1B-EB,1
OLD - Shopify Cart Upsell - BBQ Rub,RUB-BBQ-CUP,OLD - BBQ Rub,813327025003,1
OLD - Shopify Cart Upsell - Buffalo Seasoning,FG-BUF-CUP,OLD - Buffalo Seasoning,813327028493,1
OLD - Shopify Cart Upsell - Buttery Cinnamon Roll Topper,FG-BTRCNMNRL-CUP,OLD - Buttery Cinnamon Roll,813327025645,1
OLD - Shopify Cart Upsell - Cajun Lovers Seasoning,813327020701-CUP,OLD - Cajun Lovers Seasoning,813327020701,1
OLD - Shopify Cart Upsell - Cheese Seasoning,FG-CHSE-CUP,OLD - Cheese Seasoning,813327028165,1
OLD - Shopify Cart Upsell - Chicken & Waffles Seasoning Topper,TPR-CHKWFL-CUP,OLD - Chicken and Waffles,813327024990,1
OLD - Shopify Cart Upsell - Chipotle Seasoning,811207026720-CUP,OLD - Chipotle Seasoning,811207026720,1
OLD - Shopify Cart Upsell - Chocolate Donut Topper,813327020725-EB-CUP,OLD - Chocolate Donut Seasoning,813327020725-EB,1
OLD - Shopify Cart Upsell - Everything But The Salt,FG-EBTS-CUP,OLD - Everything But The Salt,813327025447,1
OLD - Shopify Cart Upsell - Everything Seasoning,804879447856-CUP,OLD - Everything Seasoning,811207024269,1
OLD - Shopify Cart Upsell - Garlic & Herb Salt Finisher,FGS-GHS-EB-CUP,OLD - Garlic Herb & Himalayan Salt Seasoning,FGS-GHS-EB,1
OLD - Shopify Cart Upsell - Garlic Lover's Seasoning,804879389859-CUP,OLD - Garlic Lover's Seasoning,811207024306,1
OLD - Shopify Cart Upsell - Ghost Seasoning,FG-GHST-CUP,OLD - Ghost Seasoning,813327025430,1
OLD - Shopify Cart Upsell - Gingerbread Cookie Topper,GBC-EB-CUP,OLD - Gingerbread Cookie,GBC-EB,1
OLD - Shopify Cart Upsell - Habanero Seasoning,FGS-HB-1B-CUP,OLD - Habanero Seasoning,813327025973,1
OLD - Shopify Cart Upsell - Himalayan Salt & Pink Peppercorn Finisher,813327020671-1B-CUP,OLD - Himalayan Salt & Pink Peppercorn,813327020671-1B,1
OLD - Shopify Cart Upsell - Honey BBQ Rub,FGS-HNYBBQ-CUP,OLD - Honey BBQ Seasoning,813327020770,1
OLD - Shopify Cart Upsell - Hot Wings Seasoning,FG-HTWNGS-CUP,OLD - Hot Wings Seasoning,813327025638,1
OLD - Shopify Cart Upsell - Italian Zest Seasoning,1B-IT-EB-CUP,OLD - Italian Zest Seasoning,1B-IT-EB,1
OLD - Shopify Cart Upsell - Jamaican Jerk Rub,JJ-1B-EB-CUP,OLD - Jamaican Jerk Seasoning,JJ-1B-EB,1
OLD - Shopify Cart Upsell - Ketchup Seasoning,FG-KTCHP-CUP,OLD - Ketchup Seasoning,813327029063,1
OLD - Shopify Cart Upsell - Lemon & Garlic Seasoning,804879153375-CUP,OLD - Lemon & Garlic Seasoning,811207024283,1
OLD - Shopify Cart Upsell - Nacho Cheese,FG-NACHO-CUP,OLD - Nacho Cheese,813327025416,1
OLD - Shopify Cart Upsell - Pizza Seasoning,PZA-CUP,OLD - Pizza Seasoning,813327020299,1
OLD - Shopify Cart Upsell - Pumpkin Pie Topper,FGS-PP-EB-CUP,OLD - Pumpkin Pie Seasoning,FGS-PP-EB,1
OLD - Shopify Cart Upsell - Ranch Topper,FG-RANCH-CUP,OLD - Ranch Seasoning,813327021708,1
OLD - Shopify Cart Upsell - Spicy Everything Seasoning,804879447863-CUP,OLD - Spicy Everything Seasoning,811207024320,1
OLD - Shopify Cart Upsell - Sriracha Seasoning,FG-SRCHA-CUP,OLD - Sriracha Seasoning,813327029612,1
OLD - Shopify Cart Upsell - Steak & Chop Rub,RUB-STKCHP-CUP,OLD - Steak & Chop Rub,813327025362,1
OLD - Shopify Cart Upsell - Fiesta Sweet and Tangy Topper,SAT-1B-CUP,OLD - Fiesta Sweet and Tangy Seasoning,813327028448,1
OLD - Shopify Cart Upsell - Taco Tuesday Seasoning,FGS-TT-1B-CUP,OLD - Taco Tuesday Seasoning,813327021739,1
OLD - Shopify Cart Upsell - Dairy Free Creamer,DFC-UN-CUP,Dairy Free Creamer - Unflavored,813327025140,1
OLD - Shopify Post Purchase Upsell - Bacon Lovers Seasoning,FGS-BL-1B-EB-PPUS,OLD - Bacon Lovers Seasoning,FGS-BL-1B-EB,1
OLD - Shopify Post Purchase Upsell - BBQ Rub,RUB-BBQ-PPUS,OLD - BBQ Rub,813327025003,1
OLD - Shopify Post Purchase Upsell - Buffalo Seasoning,FG-BUF-PPUS,OLD - Buffalo Seasoning,813327028493,1
OLD - Shopify Post Purchase Upsell - Buttery Cinnamon Roll Topper,FG-BTRCNMNRL-PPUS,OLD - Buttery Cinnamon Roll,813327025645,1
OLD - Shopify Post Purchase Upsell - Cajun Lovers Seasoning,813327020701-PPUS,OLD - Cajun Lovers Seasoning,813327020701,1
OLD - Shopify Post Purchase Upsell - Cheese Seasoning,FG-CHSE-PPUS,OLD - Cheese Seasoning,813327028165,1
OLD - Shopify Post Purchase Upsell - Chicken & Waffles Seasoning Topper,TPR-CHKWFL-PPUS,OLD - Chicken and Waffles,813327024990,1
OLD - Shopify Post Purchase Upsell - Chipotle Seasoning,811207026720-PPUS,OLD - Chipotle Seasoning,811207026720,1
OLD - Shopify Post Purchase Upsell - Chocolate Donut Topper,813327020725-EB-PPUS,OLD - Chocolate Donut Seasoning,813327020725-EB,1
OLD - Shopify Post Purchase Upsell - Everything But The Salt,FG-EBTS-PPUS,OLD - Everything But The Salt,813327025447,1
OLD - Shopify Post Purchase Upsell - Everything Seasoning,804879447856-PPUS,OLD - Everything Seasoning,811207024269,1
OLD - Shopify Post Purchase Upsell - Garlic & Herb Salt Finisher,FGS-GHS-EB-PPUS,OLD - Garlic Herb & Himalayan Salt Seasoning,FGS-GHS-EB,1
OLD - Shopify Post Purchase Upsell - Garlic Lover's Seasoning,804879389859-PPUS,OLD - Garlic Lover's Seasoning,811207024306,1
OLD - Shopify Post Purchase Upsell - Ghost Seasoning,FG-GHST-PPUS,OLD - Ghost Seasoning,813327025430,1
OLD - Shopify Post Purchase Upsell - Gingerbread Cookie Topper,GBC-EB-PPUS,OLD - Gingerbread Cookie,GBC-EB,1
OLD - Shopify Post Purchase Upsell - Habanero Seasoning,FGS-HB-1B-PPUS,OLD - Habanero Seasoning,813327025973,1
OLD - Shopify Post Purchase Upsell - Himalayan Salt & Pink Peppercorn Finisher,813327020671-1B-PPUS,OLD - Himalayan Salt & Pink Peppercorn,813327020671-1B,1
OLD - Shopify Post Purchase Upsell - Honey BBQ Rub,FGS-HNYBBQ-PPUS,OLD - Honey BBQ Seasoning,813327020770,1
OLD - Shopify Post Purchase Upsell - Hot Wings Seasoning,FG-HTWNGS-PPUS,OLD - Hot Wings Seasoning,813327025638,1
OLD - Shopify Post Purchase Upsell - Italian Zest Seasoning,1B-IT-EB-PPUS,OLD - Italian Zest Seasoning,1B-IT-EB,1
OLD - Shopify Post Purchase Upsell - Jamaican Jerk Rub,JJ-1B-EB-PPUS,OLD - Jamaican Jerk Seasoning,JJ-1B-EB,1
OLD - Shopify Post Purchase Upsell - Ketchup Seasoning,FG-KTCHP-PPUS,OLD - Ketchup Seasoning,813327029063,1
OLD - Shopify Post Purchase Upsell - Lemon & Garlic Seasoning,804879153375-PPUS,OLD - Lemon & Garlic Seasoning,811207024283,1
OLD - Shopify Post Purchase Upsell - Nacho Cheese,FG-NACHO-PPUS,OLD - Nacho Cheese,813327025416,1
OLD - Shopify Post Purchase Upsell - Pizza Seasoning,PZA-PPUS,OLD - Pizza Seasoning,813327020299,1
OLD - Shopify Post Purchase Upsell - Pumpkin Pie Topper,FGS-PP-EB-PPUS,OLD - Pumpkin Pie Seasoning,FGS-PP-EB,1
OLD - Shopify Post Purchase Upsell - Ranch Topper,FG-RANCH-PPUS,OLD - Ranch Seasoning,813327021708,1
OLD - Shopify Post Purchase Upsell - Spicy Everything Seasoning,804879447863-PPUS,OLD - Spicy Everything Seasoning,811207024320,1
OLD - Shopify Post Purchase Upsell - Sriracha Seasoning,FG-SRCHA-PPUS,OLD - Sriracha Seasoning,813327029612,1
OLD - Shopify Post Purchase Upsell - Steak & Chop Rub,RUB-STKCHP-PPUS,OLD - Steak & Chop Rub,813327025362,1
OLD - Shopify Post Purchase Upsell - Fiesta Sweet and Tangy Topper,SAT-1B-PPUS,OLD - Fiesta Sweet and Tangy Seasoning,813327028448,1
OLD - Shopify Post Purchase Upsell - Taco Tuesday Seasoning,FGS-TT-1B-PPUS,OLD - Taco Tuesday Seasoning,813327021739,1
OLD - Shopify Post Purchase Upsell - Dairy Free Creamer,DFC-UN-PPUS,Dairy Free Creamer - Unflavored,813327025140,1
OLD - Coffee Lovers Pack w Creamer - Vanilla Ice Cream,CP-CFELVRS-VIC,OLD - Dairy Free Creamer - Vanilla Ice Cream,813327022453,1
OLD - Coffee Lovers Pack w Creamer - Vanilla Ice Cream,CP-CFELVRS-VIC,OLD - Buttery Cinnamon Roll,813327025645,1
OLD - Coffee Lovers Pack w Creamer - Vanilla Ice Cream,CP-CFELVRS-VIC,OLD - Chocolate Donut Seasoning,813327020725,1
OLD - Coffee Lovers Pack w Creamer - Vanilla Ice Cream,CP-CFELVRS-VIC,OLD - Pumpkin Pie Seasoning,813327025980,1
OLD - Coffee Lovers Pack w Creamer - Vanilla Ice Cream,CP-CFELVRS-VIC,Chocolate Recipe Ebook,CH-EB,1
OLD - Coffee Lovers Pack w Creamer - Vanilla Ice Cream,CP-CFELVRS-VIC,Holiday Recipe EBook,EB-HEB,1
OLD - BBQ Marketing Pack,MRKTNG-BBQ,OLD - BBQ Rub,813327025003,1
OLD - BBQ Marketing Pack,MRKTNG-BBQ,OLD - Steak & Chop Rub,813327025362,1
OLD - BBQ Marketing Pack,MRKTNG-BBQ,OLD - Garlic Lover's Seasoning,811207024306,1
OLD - BBQ Marketing Pack,MRKTNG-BBQ,OLD - Garlic Herb & Himalayan Salt Seasoning,813327026611,1
OLD - BBQ Marketing Pack,MRKTNG-BBQ,OLD - Himalayan Salt & Pink Peppercorn,813327020671,1
OLD - BBQ Marketing Pack,MRKTNG-BBQ,OLD - Honey BBQ Seasoning,813327020770,1
OLD - Coffee Lovers Lite - VIC,CP-CFELVRS-LITE-VIC,OLD - Dairy Free Creamer - Vanilla Ice Cream,813327022453,1
OLD - Coffee Lovers Lite - VIC,CP-CFELVRS-LITE-VIC,OLD - Buttery Cinnamon Roll,813327025645,1
OLD - Coffee Lovers Lite - VIC,CP-CFELVRS-LITE-VIC,OLD - Chocolate Donut Seasoning,813327020725,1
Rush Processing + Shipping Insurance,RUSH-HANDLING-INSURANCE,Rush Handling,RUSH-HANDLING,1
Rush Processing + Shipping Insurance,RUSH-HANDLING-INSURANCE,Shipping Insurance,SHIP-INSURANCE,1
OLD - Dairy Free Creamer & Dessert Topper - Vanilla Ice Cream + Chocolate Donut,DFC-TPR-VIC-CH,OLD - Dairy Free Creamer - Vanilla Ice Cream,813327022453,1
OLD - Dairy Free Creamer & Dessert Topper - Vanilla Ice Cream + Chocolate Donut,DFC-TPR-VIC-CH,OLD - Chocolate Donut Seasoning,813327020725,1
OLD - Dairy Free Creamer & Dessert Topper - Vanilla Ice Cream + Buttery Cinnamon Roll,DFC-TPR-VIC-BCR,OLD - Dairy Free Creamer - Vanilla Ice Cream,813327022453,1
OLD - Dairy Free Creamer & Dessert Topper - Vanilla Ice Cream + Buttery Cinnamon Roll,DFC-TPR-VIC-BCR,OLD - Buttery Cinnamon Roll,813327025645,1
OLD - Dairy Free Creamer & Dessert Topper - Vanilla Ice Cream + Pumpkin Pie,DFC-TPR-VIC-PP,OLD - Dairy Free Creamer - Vanilla Ice Cream,813327022453,1
OLD - Dairy Free Creamer & Dessert Topper - Vanilla Ice Cream + Pumpkin Pie,DFC-TPR-VIC-PP,OLD - Pumpkin Pie Seasoning,813327025980,1
OLD - Dairy Free Creamer & Dessert Topper - Vanilla Ice Cream + Gingerbread Cookie,DFC-TPR-VIC-GBC,OLD - Dairy Free Creamer - Vanilla Ice Cream,813327022453,1
OLD - Dairy Free Creamer & Dessert Topper - Vanilla Ice Cream + Gingerbread Cookie,DFC-TPR-VIC-GBC,OLD - Gingerbread Cookie,813327021722,1
OLD - Dairy Free Creamer & Dessert Topper - Unflavored + Chocolate Donut,DFC-TPR-UNF-CH,Dairy Free Creamer - Unflavored,813327025140,1
